Connected
Started Meassurement
  Time: 	 1562591104.585000 	 -0.006164 	 -3.082112 	 -3.082112 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591105.645000 	 -0.006124 	 -3.062141 	 -3.062141 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591106.704000 	 -0.006179 	 -3.089689 	 -3.089689 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591107.762000 	 -0.006185 	 -3.092568 	 -3.092568 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591108.821000 	 -0.006126 	 -3.062930 	 -3.062930 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591108.822000 	 -0.006140 	 -3.070130 	 -3.070130 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591109.880000 	 -0.006263 	 -3.131413 	 -3.131413 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591110.938000 	 -0.006202 	 -3.101156 	 -3.101156 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591111.996000 	 -0.006148 	 -3.074236 	 -3.074236 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591113.054000 	 -0.006143 	 -3.071508 	 -3.071508 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591114.112000 	 -0.006162 	 -3.081078 	 -3.081078 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591115.170000 	 -0.006246 	 -3.122976 	 -3.122976 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591116.230000 	 -0.006199 	 -3.099304 	 -3.099304 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591117.290000 	 -0.006159 	 -3.079270 	 -3.079270 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591118.350000 	 -0.006201 	 -3.100410 	 -3.100410 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591119.408000 	 -0.006237 	 -3.118717 	 -3.118717 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591120.466000 	 -0.006284 	 -3.141837 	 -3.141837 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591121.586000 	 -0.006176 	 -3.088047 	 -3.088047 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591122.644000 	 -0.006138 	 -3.069123 	 -3.069123 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591123.702000 	 -0.006248 	 -3.123814 	 -3.123814 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591124.760000 	 -0.006150 	 -3.074762 	 -3.074762 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591125.818000 	 -0.006201 	 -3.100672 	 -3.100672 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591125.819000 	 -0.006203 	 -3.101558 	 -3.101558 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591126.878000 	 -0.006181 	 -3.090546 	 -3.090546 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591127.938000 	 -0.006133 	 -3.066495 	 -3.066495 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591128.996000 	 -0.006221 	 -3.110732 	 -3.110732 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591130.054000 	 -0.006183 	 -3.091353 	 -3.091353 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591131.113000 	 -0.006182 	 -3.090964 	 -3.090964 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591132.172000 	 -0.006257 	 -3.128279 	 -3.128279 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591133.231000 	 -0.006101 	 -3.050672 	 -3.050672 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591134.289000 	 -0.006192 	 -3.095990 	 -3.095990 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591135.348000 	 -0.006229 	 -3.114439 	 -3.114439 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591136.406000 	 -0.006190 	 -3.095208 	 -3.095208 	 -4.545298 	 0.000000 	 0.000000
